track_id,track_name,artist,album,acousticness,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,decade
40Jt7Gswodpx1WNddCpBDQ,Exhale - Shoop Shoop,Whitney Houston,Whitney The Greatest Hits,0.43,0.656,0.429,1,-7.903,1,0.0307,0,0.158,0.091,137.952,201573,4,1990
7ySbfLwdCwl1EM0zNCJZ38,One Sweet Day,Mariah Carey,Daydream,0.353,0.568,0.495,1,-8.964,1,0.0299,0,0.0839,0.303,128.234,281067,4,1990
215CQxt51QFSSjh56Q9cOH,"Because You Loved Me (Theme from ""Up Close and Personal"")",Céline Dion,The Essential Celine Dion,0.288,0.621,0.539,1,-6.673,1,0.0306,0,0.106,0.173,119.925,275240,4,1990
2aBxt229cbLDOvtL7Xbb9x,Always Be My Baby,Mariah Carey,Daydream,0.457,0.65,0.531,4,-8.335,1,0.0364,0,0.249,0.487,78.946,258133,4,1990
7D4N3CoiHllYDjzyzXxqz5,Tha Crossroads,Bone Thugs-N-Harmony,E.Eternal 1999,0.0856,0.679,0.509,4,-7.31,1,0.0617,0,0.438,0.534,144.29,223547,4,1990
1eduDdsjMO7Or4EXnMf2iS,How Do You Want It,2Pac,All Eyez On Me,0.0346,0.763,0.84,8,-3.704,1,0.0929,0,0.0601,0.748,92.477,287547,4,1990
3djNBlI7xOggg7pnsOLaNm,California Love - Original Version,2Pac,The Best of 2Pac,0.0292,0.761,0.847,7,-3.068,1,0.0417,2.26E-06,0.39,0.765,91.519,284480,4,1990
5bJ796cOnGBzSN5bm4mwMj,You're Makin' Me High,Toni Braxton,Secrets,0.0117,0.852,0.563,10,-8.663,0,0.0377,1.96E-05,0.119,0.893,92.112,267440,4,1990
2HCnOSo5WFKJXdvU8IDNZe,"Let It Flow - from ""Waiting to Exhale"" Original Soundtrack",Toni Braxton,Secrets,0.507,0.66,0.489,0,-7.618,1,0.0389,0,0.0837,0.675,168.171,262373,4,1990
6MdqqkQ8sSC0WB4i8PyRuQ,No Diggity,Blackstreet,Another Level,0.303,0.867,0.646,1,-4.674,0,0.288,0,0.279,0.67,88.634,304600,4,1990
3LmvfNUQtglbTrydsdIqFU,We Belong Together,Mariah Carey,The Emancipation of Mimi,0.0339,0.837,0.462,0,-7.89,1,0.0601,0,0.09,0.762,139.986,201400,4,2000
5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Usher,Confessions (Expanded Edition),0.0183,0.894,0.791,2,-4.699,1,0.112,0,0.0388,0.583,105.018,250373,4,2000
0CAfXk7DXMnon4gLudAp7J,Low (feat. T-Pain),Flo Rida,Mail on Sunday,0.0928,0.918,0.609,10,-5.64,0,0.0791,0,0.139,0.304,128.008,231400,4,2000
4vp2J1l5RD4gMZwGFLfRAu,I Gotta Feeling,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES),0.0873,0.743,0.766,0,-6.375,1,0.0265,0,0.509,0.61,127.96,289133,4,2000
0gmbgwZ8iqyMPmXefof8Yf,How You Remind Me,Nickelback,Silver Side Up,0.00135,0.446,0.764,10,-5.042,1,0.033,0,0.099,0.543,172.094,223840,4,2000
6IwKcFdiRQZOWeYNhUiWIv,No One,Alicia Keys,As I Am (Expanded Edition),0.0209,0.644,0.548,1,-5.416,0,0.0286,8.68E-06,0.134,0.166,90.042,253813,4,2000
7xRNsqOQOgWbHV1nbXnfXN,Boom Boom Pow,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES),0.13,0.867,0.857,9,-5.892,1,0.0663,0.00171,0.13,0.402,130.048,251440,4,2000
3ibKnFDaa3GhpPGlOUj7ff,Let Me Love You,Mario,Let Me Love You,0.235,0.656,0.578,7,-8.97,0,0.0922,0,0.118,0.556,94.514,256733,4,2000
1PS1QMdUqOal0ai3Gt7sDQ,Gold Digger,Kanye West,Late Registration,0.0195,0.629,0.696,1,-5.572,0,0.348,0,0.0554,0.623,93.034,207627,4,2000
6ucR4KfvsBFWCMVFDvyKKl,Apologize,Timbaland,Shock Value,0.0292,0.653,0.604,8,-6.017,1,0.0278,0,0.097,0.101,118.016,184400,4,2000
0ARK753YaiJbpLUk7z5yIM,Dilemma,Nelly,Nellyville,0.227,0.727,0.552,2,-8.074,0,0.14,0.000164,0.198,0.607,168.189,289160,4,2000
3aw9iWUQ3VrPQltgwvN9Xu,Family Affair,Mary J. Blige,No More Drama,0.132,0.911,0.551,8,-3.75,0,0.0449,4.12E-05,0.0863,0.969,92.887,265867,4,2000
3Q4WeJmzxuDpzMu9QjQqbM,Big Girls Don't Cry (Personal),Fergie,The Dutchess,0.205,0.708,0.641,7,-4.296,1,0.0335,0,0.0945,0.253,113.082,268120,4,2000
3XKIUb7HzIF1Vu9usunMzc,Maria Maria (feat. The Product G&B),Santana,Supernatural (Remastered),0.0406,0.777,0.601,2,-5.931,1,0.126,0.00201,0.0348,0.68,97.911,261973,4,2000
7J41dYQolQJEtj3UmKLu5r,U Got It Bad,Usher,8701,0.0227,0.816,0.5,1,-4.551,1,0.03,1.53E-06,0.0733,0.649,124.037,247840,4,2000
1IAzD1muglOxOcPbUHs70R,Whatever You Like,T.I.,Paper Trail,0.0161,0.68,0.687,9,-6.162,0,0.0709,0,0.261,0.467,150.053,249533,4,2000
7wZUrN8oemZfsEd1CGkbXE,Bleeding Love,Leona Lewis,Spirit,0.188,0.638,0.656,5,-5.886,1,0.0357,0,0.146,0.225,104.036,262467,4,2000
69XUpOpjzDKcfdxqZebGiI,"Independent Women, Pt. 1",Destiny's Child,Survivor,0.362,0.73,0.602,6,-3.782,0,0.206,3.69E-06,0.169,0.927,97.954,221133,4,2000
6zMUIb4uce1CzpbjR3vMdN,Foolish,Ashanti,Ashanti,0.347,0.665,0.695,0,-5.763,1,0.0532,0,0.106,0.707,90.119,227387,4,2000
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya! - Radio Mix,OutKast,Speakerboxxx/The Love Below,0.103,0.727,0.974,4,-2.261,0,0.0664,0.000532,0.174,0.965,79.526,235213,4,2000
7z3N2W7Xz1t2G2sAO8wFVH,Burn,Usher,Confessions (Expanded Edition),0.314,0.796,0.477,1,-7.161,1,0.108,0,0.12,0.685,119.928,231933,4,2000
5z7mYFfhw6N6f23VwrokJD,The Way You Move (feat. Sleepy Brown),OutKast,Speakerboxxx/The Love Below,0.126,0.871,0.597,5,-4.932,0,0.0464,0.000113,0.0638,0.635,125.999,234000,4,2000
66TRwr5uJwPt15mfFkzhbi,Crank That (Soulja Boy),Soulja Boy,souljaboytellem.com,0.515,0.736,0.74,0,-2.18,1,0.0786,0,0.0468,0.803,140.141,221933,4,2000
4RY96Asd9IefaL3X4LOLZ8,In Da Club,50 Cent,Get Rich Or Die Tryin',0.26,0.902,0.72,6,-2.776,0,0.347,0,0.0749,0.805,90.059,193467,4,2000
6RX5iL93VZ5fKmyvNXvF1r,Irreplaceable,Beyoncé,B'Day Deluxe Edition,0.0293,0.447,0.694,7,-4.637,0,0.382,5.46E-06,0.167,0.509,175.868,227853,4,2000
0wqOReZDnrefefEsrIGeR4,Hanging By A Moment,Lifehouse,No Name Face,0.00118,0.541,0.864,1,-4.915,1,0.0357,0,0.0896,0.435,124.557,216067,4,2000
3y4LxiYMgDl4RethdzpmNe,Breathe,Faith Hill,Breathe,0.173,0.529,0.496,7,-9.007,1,0.029,0,0.251,0.278,136.859,250547,4,2000
77Ft1RJngppZlq59B6uP0z,Lose Yourself,Various Artists,SHADYXV,0.00922,0.689,0.735,2,-4.545,1,0.267,0.00072,0.365,0.059,171.403,320627,4,2000
3unsLiH5FXmaDWtT5Imolu,Fallin',Alicia Keys,Songs In A Minor (Expanded Edition),0.263,0.653,0.609,11,-7.519,0,0.037,0.00101,0.233,0.482,95.982,210200,3,2000
1P5vjPu3EPoPwDSikHOiiq,I'm Real - Murder Remix,Ja Rule,Pain Is Love,0.412,0.706,0.624,11,-5.978,0,0.13,0,0.139,0.563,83.506,252933,4,2000
3dFwpxh2yH7C7p9BGEKLVB,Goodies (feat. Petey Pablo),Ciara,Goodies,0.0277,0.826,0.647,5,-6.306,0,0.0491,1.52E-06,0.298,0.872,102.017,223000,4,2000
04KTF78FFg8sOHC1BADqbY,Hot In Herre,Nelly,Nellyville,0.206,0.956,0.745,11,-4.753,0,0.12,0,0.0615,0.912,107.075,228240,4,2000
0n2SEXB2qoRQg171q7XqeW,Smooth (feat. Rob Thomas),Santana,Supernatural (Remastered),0.16,0.609,0.923,9,-3.908,1,0.0338,4.73E-06,0.295,0.961,115.996,294987,4,2000
7xYnUQigPoIDAMPVK79NEq,Run It! (feat. Juelz Santana),Chris Brown,Chris Brown (Expanded Edition),0.0246,0.846,0.482,1,-6.721,0,0.129,0,0.393,0.212,100.969,229867,4,2000
2x7MyWybabEz6Y6wvHuwGE,Just Dance,Lady Gaga,The Fame,0.0264,0.822,0.739,1,-4.541,0,0.0311,4.26E-05,0.181,0.745,118.992,241933,4,2000
68vgtRHr7iZHpzGpon6Jlo,My Boo,Usher,Confessions (Expanded Edition),0.257,0.662,0.507,5,-8.238,1,0.118,0,0.0465,0.676,86.412,223440,4,2000
3jlbL2OTD5YmIunYzgQTAN,Live Your Life,T.I.,Paper Trail,0.071,0.375,0.862,11,-3.363,0,0.255,0,0.211,0.478,159.841,338853,4,2000
4WY3HyGXsWqjFRCVD6gnTe,Baby Boy (feat. Sean Paul),Beyoncé,Dangerously In Love,0.0825,0.655,0.488,1,-9.17,1,0.22,1.16E-06,0.221,0.791,91.025,244827,4,2000
4P7VFiaZb3xrXoqGwZXC3J,Lollipop,Lil Wayne,Tha Carter III,0.056,0.829,0.428,0,-9.469,1,0.0831,0.00413,0.137,0.45,148.075,299333,4,2000
5IVuqXILoxVWvWEPm82Jxr,Crazy In Love (feat. Jay-Z),Beyoncé,Dangerously In Love,0.00249,0.646,0.77,2,-6.596,0,0.226,0,0.0715,0.681,99.165,236133,4,2000
0LzrhCZFXW94Y8nwtTuRlw,Hollaback Girl,Gwen Stefani,Love Angel Music Baby (Deluxe Version),0.35,0.926,0.916,10,-2.221,0,0.0929,6.17E-06,0.0234,0.904,110.007,199853,4,2000
5R8dQOPq8haW94K7mgERlO,Poker Face,Lady Gaga,The Fame,0.118,0.851,0.806,4,-4.62,1,0.0787,1.64E-06,0.121,0.787,118.999,237200,4,2000
6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,3 Doors Down,The Better Life,0.00664,0.545,0.865,11,-5.708,0,0.0286,1.10E-05,0.168,0.543,99.009,233933,4,2000
47aQT2aV12TyilaoYi1NiD,Promiscuous,Nelly Furtado,Loose,0.046,0.795,0.978,10,-6.097,0,0.0459,8.29E-05,0.143,0.843,114.321,242200,4,2000
2Ozc0me9PV5vlt8cokwdvI,Lean Back,Terror Squad,True Story,0.11,0.783,0.916,1,-3.344,1,0.415,0,0.0746,0.695,95.321,247427,4,2000
0eKyHwckh9vQb8ncZ2DXCs,With Arms Wide Open,Creed,Human Clay,0.00425,0.41,0.539,0,-8.412,1,0.0302,0.00089,0.117,0.141,138.852,274800,4,2000
3xrn9i8zhNZsTtcoWgQEAd,Since U Been Gone,Kelly Clarkson,Breakaway,0.00165,0.662,0.741,0,-5.406,1,0.0334,0.0303,0.114,0.404,131,188960,4,2000
2NBQmPrOEEjA8VbeWOQGxO,Drop It Like It's Hot,Snoop Dogg,R&G (Rhythm & Gangsta): The Masterpiece,0.19,0.888,0.632,1,-3.872,1,0.219,0,0.101,0.662,91.979,266067,4,2000
1mea3bSkSGXuIRvnydlB5b,Viva La Vida,Coldplay,Viva La Vida or Death and All His Friends,0.0954,0.486,0.617,5,-7.115,0,0.0287,3.23E-06,0.109,0.417,138.015,242373,4,2000
5qTvkDrSfvwDv6RBjjcfQr,Get Busy,Sean Paul,Dutty Rock,0.615,0.735,0.824,10,-4.143,0,0.036,0,0.158,0.726,100.202,211666,4,2000
3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,Alicia Keys,The Diary Of Alicia Keys,0.603,0.609,0.445,7,-9.129,1,0.106,6.77E-06,0.104,0.166,118.393,228707,3,2000
5D2mYZuzcgjpchVY1pmTPh,Candy Shop,50 Cent,The Massacre,0.0253,0.614,0.574,11,-7.961,1,0.466,3.20E-05,0.38,0.755,125.173,209107,5,2000
2bLqfJjuC5syrsgDsZfGmn,The Way I Are,Timbaland,Shock Value,0.181,0.731,0.807,3,-6.492,0,0.1,0.751,0.319,0.765,114.759,179120,4,2000
6nozDLxeL0TE4MS9GqYU1v,I Knew I Loved You,Savage Garden,Affirmation,0.32,0.61,0.497,9,-9.88,1,0.0279,6.11E-05,0.0884,0.739,85.031,250360,4,2000
4cKGldbhGJniI8BrB3K6tb,Everything You Want,Vertical Horizon,Everything You Want,0.0504,0.637,0.759,3,-6.389,0,0.0305,0,0.0642,0.741,93.898,257067,4,2000
0mUyMawtxj1CJ76kn9gIZK,Bad Day,Daniel Powter,Daniel Powter,0.448,0.599,0.785,3,-4.013,1,0.0309,0.00336,0.151,0.52,140.046,233640,4,2000
49FYlytm3dAAraYgpoJZux,Umbrella,Rihanna,Good Girl Gone Bad: Reloaded,0.00864,0.583,0.829,1,-4.603,1,0.134,0,0.0426,0.575,174.028,275987,4,2000
5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,The Fray,How To Save A Life,0.269,0.64,0.743,10,-4.08,1,0.0379,0,0.101,0.361,122.035,262533,4,2000
7uKcScNXuO3MWw6LowBjW1,"One, Two Step (feat. Missy Elliott)",Ciara,Goodies,0.042,0.944,0.511,5,-10.96,0,0.161,0.00107,0.0379,0.842,113.046,203787,4,2000
0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),Justin Timberlake,FutureSex/LoveSounds,0.0584,0.967,0.583,7,-5.562,0,0.0789,0,0.0519,0.964,117,242733,4,2000
1EzrEOXmMH3G43AXT1y7pA,I'm Yours,Jason Mraz,We Sing. We Dance. We Steal Things.,0.595,0.686,0.457,11,-8.322,1,0.0468,0,0.105,0.718,150.953,242187,4,2000
5ahFyKndeg1hqfmNumL3WF,Ain't It Funny (feat. Ja Rule & Cadillac Tah) - Murder Remix,Jennifer Lopez,J To Tha L-O! The Remixes,0.364,0.781,0.746,8,-2.686,1,0.17,0,0.098,0.786,89.43,229800,4,2000
0k2GOhqsrxDTAbFFSdNJjT,Temperature,Sean Paul,The Trinity,0.106,0.951,0.6,0,-4.675,0,0.0685,0,0.0712,0.822,125.04,218573,4,2000
2VOomzT6VavJOGBeySqaMc,Disturbia,Rihanna,Good Girl Gone Bad: Reloaded,0.0863,0.707,0.813,11,-4.515,0,0.0571,0,0.168,0.722,124.921,238627,4,2000
28IZUzBnFsBxyrgdsdlQPg,All For You,Janet Jackson,Best Of Number Ones,0.0107,0.774,0.881,2,-4.681,1,0.0917,0.0431,0.289,0.775,113.511,272387,3,2000
005lwxGU1tms6HGELIcUv9,I Kissed A Girl,Katy Perry,One Of The Boys,0.00223,0.699,0.76,5,-3.173,1,0.0677,0,0.132,0.696,129.996,179640,4,2000
0PXWpNBYg52gABrn1qL1bD,Unwell - 2007 Remaster,Matchbox Twenty,Exile on Mainstream,0.0456,0.442,0.793,9,-5.152,1,0.0347,0,0.328,0.437,80.985,237267,4,2000
3NLrRZoMF0Lx6zTlYqeIo4,Here Without You,3 Doors Down,Away From The Sun,0.0492,0.557,0.533,10,-6.817,0,0.0252,0,0.205,0.233,143.994,238733,4,2000
1y4eb6hmAvsqlDOl3fx9kk,Hot N Cold,Katy Perry,One Of The Boys,7.95E-05,0.706,0.841,7,-3.956,1,0.0418,0,0.0688,0.861,132.032,220227,4,2000
0r2Bul2NuCViraT2zX1l5j,Get Low,Lil Jon & The East Side Boyz,Kings Of Crunk,0.0301,0.521,0.625,1,-7.47,1,0.067,0,0.121,0.136,101.019,334067,4,2000
2aIdVb8v9KTpEZnftkz2mD,Buy U a Drank (Shawty Snappin'),T-Pain,Epiphany,0.0108,0.451,0.55,1,-8.137,1,0.262,0,0.0737,0.594,80.001,227960,4,2000
0l3GEbH3CviUytD6iX4wzg,Right Thurr,Chingy,Jackpot,0.15,0.866,0.749,2,-3.977,1,0.253,0,0.0614,0.891,92.074,250747,4,2000
1vrd6UOGamcKNGnSHJQlSt,Love Story,Taylor Swift,Fearless,0.17,0.618,0.741,2,-3.95,1,0.031,0,0.0822,0.296,118.984,235267,4,2000
5dNfHmqgr128gMY2tc5CeJ,Ignition - Remix,R. Kelly,Chocolate Factory,0.061,0.795,0.523,1,-7.165,1,0.0423,0,0.0914,0.855,133.024,186067,4,2000
1m2xMsxbtxv21Brome189p,I Wanna Know,Joe,My Name Is Joe,0.26,0.725,0.487,8,-5.959,0,0.0368,1.09E-05,0.431,0.599,136.086,296693,4,2000
2kQuhkFX7uSVepCD3h29g5,Smack That,Akon,Konvicted,0.321,0.939,0.742,5,-5.171,0,0.0467,0,0.107,0.924,118.978,212360,4,2000
4E6cwWJWZw2zWf7VFbH7wf,Love Song,Sara Bareilles,Little Voice,0.0208,0.583,0.786,2,-3.142,0,0.0301,0,0.188,0.573,123.055,258827,4,2000
6fA7akEuTUL3dW1V0GELaZ,Bent,Matchbox Twenty,Mad Season,0.0404,0.518,0.83,6,-6.814,0,0.0386,3.85E-06,0.375,0.527,95.468,256133,4,2000
0rFOs9paloAvEtzwDX1Kmc,Bubbly,Colbie Caillat,Coco,0.603,0.697,0.474,9,-6.663,1,0.0351,0,0.11,0.249,127.904,196280,4,2000
3GpbwCm3YxiWDvy29Uo3vP,Right Round,Flo Rida,R.O.O.T.S. (Route of Overcoming the Struggle),0.009,0.72,0.672,7,-6.852,1,0.0551,0,0.232,0.705,124.986,204640,4,2000
0OaunKfsxkgBvPv68jBbmm,It Wasn't Me,Shaggy,The Boombastic Collection - Best of Shaggy,0.0503,0.852,0.604,0,-4.569,1,0.0642,0,0.327,0.667,94.762,227547,4,2000
4hrae8atte6cRlSC9a7VCO,Always On Time,Ja Rule,Pain Is Love,0.208,0.839,0.706,5,-6.104,0,0.199,0,0.242,0.839,96.673,245133,4,2000
5xEM5hIgJ1jjgcEBfpkt2F,Complicated,Avril Lavigne,Let Go,0.0572,0.585,0.776,5,-5.898,1,0.0459,7.74E-06,0.3,0.427,77.987,244507,4,2000
19JdbdEwQI7bCxefMokZO8,My Humps,Black Eyed Peas,Monkey Business,0.111,0.801,0.682,1,-5.919,0,0.225,1.56E-05,0.109,0.586,123.95,326960,4,2000
5j0McHPthKpOXRr3fBq8M0,Love in This Club,Usher,Here I Stand,0.0572,0.573,0.712,0,-5.976,1,0.0732,0,0.167,0.346,140.012,259720,4,2000
0vg4WnUWvze6pBOJDTq99k,You're Beautiful,James Blunt,Back to Bedlam,0.633,0.675,0.479,0,-9.87,0,0.0278,1.76E-05,0.088,0.454,81.998,209493,4,2000
2CtCwQhY0ZLvr8L2l8Bo6e,Stand Up,Ludacris,Chicken - N - Beer,0.367,0.751,0.84,6,-4.855,1,0.349,0,0.0916,0.801,99.057,213760,4,2000
2RWxrpsFshOBFwRBRstUlQ,Check On It (feat. Bun B & Slim Thug),Beyoncé,B'Day,0.0708,0.705,0.796,7,-6.845,1,0.267,0,0.388,0.864,166.042,210453,4,2000
3hb2ScEVkGchcAQqrPLP0R,Photograph,Nickelback,All the Right Reasons,0.000932,0.513,0.877,8,-3.756,1,0.0292,0.000163,0.136,0.389,145.919,258920,4,2000
2QsZVnbWVSjKMXK6K3uRBL,U Remind Me,Usher,8701,0.194,0.657,0.629,6,-4.938,1,0.0782,0,0.254,0.726,93.985,266893,4,2000
4fzsfWzRhPawzqhX8Qt9F3,Stronger,Kanye West,Graduation,0.00564,0.617,0.717,10,-7.858,0,0.153,0,0.408,0.49,103.992,311867,4,2000
0JiY190vktuhSGN6aqJdrt,So What,P!nk,Funhouse (Expanded Edition),0.000329,0.534,0.87,11,-3.078,0,0.0425,0,0.241,0.462,126.019,215160,4,2000
3wKKkGVn7cVSfgPeYYIiXG,Kiss Kiss,Chris Brown,Exclusive (Expanded Edition),0.0506,0.729,0.658,10,-3.386,0,0.225,0,0.0693,0.551,140.043,250667,3,2000
45hOioMDJktr86iKDHC8gr,Girlfriend,Avril Lavigne,The Best Damn Thing (Expanded Edition),0.000738,0.56,0.959,7,-2.433,1,0.102,0.000206,0.209,0.67,163.983,216600,4,2000
3RmKpob8xzv1pzHEQrMJah,Let Me Blow Ya Mind,Eve,Scorpion,0.242,0.908,0.557,8,-4.243,0,0.107,0,0.0709,0.897,90.032,230133,4,2000
3jagJCUbdqhDSPuxP8cAqF,Work It,Missy Elliott,Under Construction,0.0778,0.884,0.677,1,-5.603,1,0.283,0,0.0732,0.584,101.868,263227,4,2000
4RCWB3V8V0dignt99LZ8vH,Hey There Delilah,Plain White T's,All That We Needed,0.872,0.656,0.291,2,-10.572,1,0.0293,0,0.114,0.298,103.971,232533,4,2000
52IKUZIr66lMvy7COxmG9x,Try Again,Aaliyah Tribute,A Salute To Aaliyah,0.263,0.635,0.841,1,-6.369,0,0.15,0,0.163,0.915,93.051,284240,4,2000
5R9a4t5t5O0IsznsrKPVro,Single Ladies (Put a Ring on It),Beyoncé,I AM...SASHA FIERCE,0.0383,0.426,0.584,1,-5.293,1,0.296,0,0.188,0.272,193.437,193213,4,2000
3NZJlJemX3mzjf56MqC5ML,Forever,Chris Brown,Forever,0.0368,0.672,0.82,11,-4.456,1,0.0459,0.000188,0.184,0.438,120.005,278573,4,2000
6lV2MSQmRIkycDScNtrBXO,Airplanes (feat. Hayley Williams),B.o.B,B.o.B Presents: The Adventures of Bobby Ray,0.11,0.66,0.867,6,-4.285,0,0.116,0,0.0368,0.377,93.033,180480,4,2010
15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,Eminem,Recovery,0.241,0.749,0.925,10,-5.034,1,0.227,0,0.52,0.641,86.989,263373,4,2010
6tS3XVuOyu10897O3ae7bi,California Gurls,Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,0.00446,0.791,0.754,0,-3.729,1,0.0569,0,0.163,0.425,125.014,234653,4,2010
0AH6WMe3OlAlUb5miXt2FQ,Only Girl (In The World),Rihanna,Loud,0.129,0.789,0.716,11,-4.241,0,0.0432,1.07E-05,0.069,0.611,125.906,235493,4,2010
4lCv7b86sLynZbXhfScfm2,Firework,Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,0.139,0.638,0.826,8,-4.968,1,0.0479,0,0.0803,0.649,124.072,227880,4,2010
2Cd9iWfcOpGDHLz6tVA3G4,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Shakira,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),0.00627,0.766,0.873,11,-6.381,0,0.143,0,0.0764,0.743,126.988,202627,4,2010
55qBw1900pZKfXJ6Q9A2Lc,Teenage Dream,Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,0.0132,0.719,0.804,10,-4.581,1,0.0355,3.02E-06,0.139,0.605,119.999,227760,4,2010
6u5M4jPpYkoRV4vVHDQvkd,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",DJ Khaled,Victory,0.0104,0.549,0.791,10,-3.535,1,0.133,0,0.444,0.292,150.093,227293,4,2010
4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love (feat. Pitbull),Usher,Raymond v Raymond (Expanded Edition),0.0338,0.663,0.861,7,-3.398,0,0.109,0,0.082,0.654,119.963,220800,4,2010
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,One Direction,Up All Night,0.009,0.726,0.787,4,-2.494,1,0.0737,0,0.0596,0.888,124.99,199987,4,2010
455AfCsOhhLPRc68sE01D8,Last Friday Night (T.G.I.F.),Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,0.00125,0.649,0.815,3,-3.796,0,0.0415,4.31E-05,0.671,0.765,126.03,230747,4,2010
2fTsFCKRFQ5M0igJgabnLA,Price Tag,Jessie J,Who You Are (Platinum Edition),0.0294,0.636,0.831,5,-3.945,1,0.182,3.85E-06,0.272,0.668,175.015,223053,4,2010
6nek1Nin9q48AVZcWs9e9D,Paradise,Coldplay,Mylo Xyloto,0.0509,0.449,0.585,5,-6.761,1,0.0268,8.75E-05,0.0833,0.212,139.631,278719,4,2010
4lLtanYk6tkMvooU0tWzG8,Grenade,Bruno Mars,Doo-Wops & Hooligans,0.146,0.706,0.558,2,-7.237,0,0.0593,0,0.118,0.227,110.443,223253,4,2010
5rgy6ghBq1eRApCkeUdJXf,We Are Young (feat. Janelle Monáe),fun.,Some Nights,0.02,0.378,0.638,10,-5.576,1,0.075,7.66E-05,0.0849,0.735,184.086,250627,4,2010
4QNpBfC0zvjKqPJcyqBy9W,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Pitbull,Planet Pit (Deluxe Version),0.192,0.671,0.939,8,-3.206,1,0.161,0,0.298,0.529,129.023,252307,4,2010
46aIq2GKW7Vr6i4g2Vvycd,Ai Se Eu Te Pego - Ao Vivo,Michel Teló,Na Balada (Ao Vivo),0.222,0.65,0.947,11,-5.326,1,0.0717,0,0.979,0.694,96.035,170493,4,2010
6QPKYGnAW9QozVz2dSWqRg,Someone Like You,Adele,21,0.893,0.554,0.321,9,-8.251,1,0.028,0,0.0996,0.288,135.047,285240,4,2010
1r299qCKBLgUS9XJ9m1kEx,Moves Like Jagger,Maroon 5,Singles,0.0113,0.72,0.751,11,-4.484,0,0.0462,0,0.353,0.599,128.017,202640,4,2010
6qn9YLKt13AGvpq9jfO8py,We Found Love,Rihanna,Talk That Talk,0.025,0.734,0.766,1,-4.485,1,0.0383,0.00138,0.108,0.6,127.986,215227,4,2010
1qDrWA6lyx8cLECdZE7TV7,Somebody That I Used To Know,Gotye,Making Mirrors,0.548,0.865,0.521,0,-6.932,1,0.0371,0.000115,0.0989,0.748,129.059,244885,4,2010
20I6sIOMTCkB6w7ryavxtO,Call Me Maybe,Carly Rae Jepsen,Kiss,0.0114,0.783,0.58,7,-6.548,1,0.0408,2.28E-06,0.108,0.66,120.021,193400,4,2010
7mitXLIMCflkhZiD34uEQI,Party Rock Anthem,LMFAO,Sorry For Party Rocking,0.0206,0.751,0.736,5,-4.168,0,0.156,0,0.265,0.352,130.014,262147,4,2010
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Foster The People,Torches,0.145,0.733,0.71,5,-5.849,0,0.0292,0.115,0.0956,0.965,127.975,239600,4,2010
30XU4suKzCeoCK9YFzdufg,Born This Way,Lady Gaga,Born This Way (International Special Edition Version),0.00327,0.587,0.828,11,-5.108,1,0.161,0,0.331,0.494,123.907,260253,4,2010
2jSwKQBouf0brIcxGfA9CZ,Super Bass,Nicki Minaj,Pink Friday,0.269,0.72,0.861,11,-4.339,1,0.209,5.11E-06,0.601,0.669,126.991,200013,4,2010
0C4ejWmOTMv8vuYj85mf8m,S&M,Rihanna,Loud,0.0113,0.767,0.682,1,-5.02,1,0.042,0.00016,0.104,0.833,127.975,243533,4,2010
0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,The Papercut Chronicles II,0.0319,0.646,0.795,9,-3.293,1,0.0976,0,0.267,0.796,89.99,210960,4,2010
1nInOsHbtotAmEOQhtvnzP,Stronger (What Doesn't Kill You),Kelly Clarkson,Stronger (Deluxe Version),0.046,0.562,0.939,0,-4.282,1,0.0475,0,0.112,0.684,116.044,221947,4,2010
0TDLuuLlV54CkRRUOahJb4,Titanium (feat. Sia),David Guetta,Nothing but the Beat (Ultimate Edition),0.0679,0.604,0.787,0,-3.674,0,0.103,0.15,0.127,0.301,126.062,245040,4,2010
